pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721809782318 1721809782349 31 329234.600000 3463454.430000 0.354738 0.000000 5C4225714 12 -59 
1721809782373 1721809782396 23 329234.600000 3463454.410000 0.354738 0.000000 5C4225714 12 -59 
1721809782427 1721809782445 18 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782482 1721809782499 17 329234.600000 3463454.430000 0.356483 0.000000 5C4225714 12 -59 
1721809782536 1721809782552 16 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782591 1721809782614 23 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782645 1721809782663 18 329234.590000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782700 1721809782716 16 329234.600000 3463454.430000 0.356483 0.000000 5C4225714 12 -59 
1721809782754 1721809782770 16 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782809 1721809782828 19 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782864 1721809782882 18 329234.600000 3463454.430000 0.356483 0.000000 5C4225714 12 -59 
1721809782918 1721809782937 19 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809782973 1721809782992 19 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809783027 1721809783050 23 329234.600000 3463454.410000 0.356483 0.000000 5C4225714 12 -59 
1721809783085 1721809783105 20 329234.600000 3463454.430000 0.356483 0.000000 5C4225714 12 -59 
1721809783139 1721809783157 18 329234.600000 3463454.430000 0.356483 0.000000 5C4225714 12 -59 
1721809783194 1721809783211 17 329234.610000 3463454.430000 0.356483 0.000000 5C4225714 12 -59 
1721809783248 1721809783266 18 329234.610000 3463454.430000 0.356702 0.000000 5C4225714 12 -59 
1721809783303 1721809783327 24 329234.630000 3463454.430000 0.356702 0.000000 5C4225714 12 -59 
1721809783357 1721809783384 27 329234.630000 3463454.440000 0.356702 0.000000 5C4225714 12 -59 
1721809783411 1721809783433 22 329234.640000 3463454.440000 0.356702 0.000000 5C4225714 12 -59 
1721809783465 1721809783482 17 329234.660000 3463454.450000 0.356920 0.080000 5C4225714 12 -59 
1721809783520 1721809783535 15 329234.710000 3463454.460000 0.356920 0.480000 5C4225714 12 -59 
1721809783574 1721809783594 20 329234.740000 3463454.470000 0.356920 0.580000 5C4225714 12 -59 
1721809783628 1721809783648 20 329234.800000 3463454.490000 0.357356 0.720000 5C4225714 12 -59 
1721809783683 1721809783702 19 329234.840000 3463454.500000 0.357356 0.820000 5C4225714 12 -59 
1721809783737 1721809783756 19 329234.880000 3463454.520000 0.357356 0.900000 5C4225714 12 -59 
1721809783792 1721809783809 17 329234.910000 3463454.520000 0.357356 1.040000 5C4225714 12 -59 
1721809783846 1721809783863 17 329234.990000 3463454.550000 0.355175 1.200000 5C4225714 12 -59 
1721809783901 1721809783925 24 329235.030000 3463454.570000 0.355175 1.260000 5C4225714 12 -59 
1721809783956 1721809783973 17 329235.140000 3463454.610000 0.355175 1.420000 5C4225714 12 -59 
1721809784010 1721809784030 20 329235.170000 3463454.620000 0.355175 1.520000 5C4225714 12 -59 
1721809784064 1721809784084 20 329235.290000 3463454.660000 0.353211 1.640000 5C4225714 12 -59 
1721809784118 1721809784138 20 329235.400000 3463454.690000 0.353211 1.700000 5C4225714 12 -59 
1721809784177 1721809784193 16 329235.460000 3463454.710000 0.353211 1.860000 5C4225714 12 -59 
1721809784231 1721809784247 16 329235.650000 3463454.770000 0.354520 2.080000 5C4225714 12 -59 
1721809784285 1721809784301 16 329235.730000 3463454.810000 0.354520 2.160000 5C4225714 12 -59 
1721809784340 1721809784363 23 329235.870000 3463454.850000 0.354520 2.300000 5C4225714 12 -59 
1721809784394 1721809784412 18 329236.000000 3463454.890000 0.354520 2.380000 5C4225714 12 -59 
