pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721032002250 1721032002267 17 328988.990000 3463452.790000 2.430371 0.000000 5C422503D 18 -94 
1721032002304 1721032002327 23 328988.990000 3463452.790000 2.430371 0.000000 5C422503D 18 -94 
1721032002359 1721032002377 18 328988.990000 3463452.790000 2.430371 0.000000 5C422503D 18 -94 
1721032002413 1721032002427 14 328988.990000 3463452.790000 2.430371 0.000000 5C422503D 18 -94 
1721032002468 1721032002484 16 328988.990000 3463452.790000 2.429716 0.000000 5C422503D 18 -94 
1721032002522 1721032002537 15 328988.990000 3463452.790000 2.429716 0.000000 5C422503D 18 -94 
1721032002577 1721032002592 15 328988.990000 3463452.790000 2.429716 0.000000 5C422503D 18 -94 
1721032002631 1721032002649 18 328988.990000 3463452.790000 2.430589 0.000000 5C422503D 18 -94 
1721032002686 1721032002702 16 328988.990000 3463452.790000 2.430589 0.000000 5C422503D 18 -94 
1721032002740 1721032002757 17 328988.990000 3463452.790000 2.430589 0.000000 5C422503D 18 -94 
1721032002794 1721032002809 15 328988.990000 3463452.790000 2.430589 0.000000 5C422503D 18 -94 
1721032002849 1721032002867 18 328988.990000 3463452.790000 2.431244 0.000000 5C422503D 18 -94 
1721032002903 1721032002917 14 328988.990000 3463452.790000 2.431244 0.000000 5C422503D 18 -94 
1721032002958 1721032002970 12 328988.990000 3463452.790000 2.431244 0.000000 5C422503D 18 -94 
1721032003012 1721032003027 15 328988.990000 3463452.790000 2.431244 0.000000 5C422503D 18 -94 
1721032003066 1721032003082 16 328988.990000 3463452.790000 2.429498 0.000000 5C422503D 18 -94 
1721032003121 1721032003136 15 328988.990000 3463452.790000 2.429498 0.000000 5C422503D 18 -94 
1721032003175 1721032003192 17 328988.990000 3463452.790000 2.429498 0.000000 5C422503D 18 -94 
1721032003230 1721032003247 17 328988.990000 3463452.790000 2.429935 0.000000 5C422503D 18 -94 
1721032003285 1721032003302 17 328988.990000 3463452.790000 2.429935 0.000000 5C422503D 18 -94 
1721032003339 1721032003354 15 328988.990000 3463452.790000 2.429935 0.000000 5C422503D 18 -94 
1721032003393 1721032003412 19 328988.990000 3463452.790000 2.429935 0.000000 5C422503D 18 -94 
1721032003447 1721032003462 15 328988.990000 3463452.790000 2.427098 0.000000 5C422503D 18 -94 
1721032003501 1721032003516 15 328988.990000 3463452.790000 2.427098 0.000000 5C422503D 18 -94 
1721032003555 1721032003572 17 328988.990000 3463452.790000 2.427098 0.000000 5C422503D 18 -94 
1721032003610 1721032003627 17 328988.990000 3463452.790000 2.427098 0.000000 5C422503D 18 -94 
1721032003664 1721032003682 18 328988.990000 3463452.790000 2.429062 0.000000 5C422503D 18 -94 
1721032003718 1721032003732 14 328988.990000 3463452.790000 2.429062 0.000000 5C422503D 18 -94 
1721032003772 1721032003786 14 328988.990000 3463452.790000 2.429062 0.000000 5C422503D 18 -94 
1721032003827 1721032003842 15 328988.990000 3463452.790000 2.429062 0.000000 5C422503D 18 -94 
1721032003881 1721032003896 15 328988.990000 3463452.790000 2.429280 0.000000 5C422503D 18 -94 
1721032003935 1721032003952 17 328988.990000 3463452.790000 2.429280 0.000000 5C422503D 18 -94 
1721032003989 1721032004007 18 328988.990000 3463452.790000 2.429280 0.000000 5C422503D 18 -94 
1721032004044 1721032004059 15 328988.990000 3463452.790000 2.428626 0.000000 5C422503D 18 -94 
1721032004098 1721032004112 14 328988.990000 3463452.790000 2.428626 0.000000 5C422503D 18 -94 
1721032004153 1721032004167 14 328988.990000 3463452.790000 2.428626 0.000000 5C422503D 18 -94 
1721032004207 1721032004223 16 328988.990000 3463452.790000 2.428626 0.000000 5C422503D 18 -94 
1721032004262 1721032004277 15 328988.990000 3463452.790000 2.428407 0.000000 5C422503D 18 -94 
1721032004316 1721032004332 16 328988.990000 3463452.790000 2.428407 0.000000 5C422503D 18 -94 
1721032004371 1721032004387 16 328988.990000 3463452.790000 2.428407 0.000000 5C422503D 18 -94 
1721032004425 1721032004440 15 328988.990000 3463452.790000 2.428407 0.000000 5C422503D 18 -94 
1721032004479 1721032004494 15 328988.990000 3463452.790000 2.428844 0.000000 5C422503D 18 -94 
1721032004533 1721032004549 16 328988.990000 3463452.790000 2.428844 0.000000 5C422503D 18 -94 
1721032004588 1721032004602 14 328988.990000 3463452.790000 2.428844 0.000000 5C422503D 18 -94 
1721032004642 1721032004661 19 328988.990000 3463452.790000 2.428844 0.000000 5C422503D 18 -94 
1721032004697 1721032004712 15 328988.990000 3463452.790000 2.429716 0.000000 5C422503D 18 -94 
1721032004751 1721032004767 16 328988.990000 3463452.790000 2.429716 0.000000 5C422503D 18 -94 
1721032004805 1721032004819 14 328988.990000 3463452.790000 2.429716 0.000000 5C422503D 18 -94 
1721032004860 1721032004874 14 328988.990000 3463452.790000 2.430807 0.000000 5C422503D 18 -94 
1721032004914 1721032004932 18 328988.990000 3463452.790000 2.430807 0.000000 5C422503D 18 -94 
1721032004969 1721032004982 13 328988.990000 3463452.790000 2.430807 0.000000 5C422503D 18 -94 
1721032005023 1721032005042 19 328988.990000 3463452.790000 2.430807 0.000000 5C422503D 18 -94 
